iso_code,location,date,new_cases,aged_65_older,hosp_patients,icu_patients,people_vaccinated,population,days,percentage_population,weeks
FRA,France,2021-10-05,5947.0,19.718,7096.0,1279.0,50616602.0,67564251.0,57,0.7491624823902806,8
FRA,France,2021-10-06,9723.0,19.718,7038.0,1242.0,50656925.0,67564251.0,58,0.7497592920848039,8
FRA,France,2021-10-07,5210.0,19.718,6903.0,1200.0,50686142.0,67564251.0,59,0.7501917249108556,8
FRA,France,2021-10-08,4799.0,19.718,6805.0,1164.0,50731770.0,67564251.0,60,0.7508670524594434,8
FRA,France,2021-10-09,4823.0,19.718,6706.0,1127.0,50764660.0,67564251.0,61,0.7513538483539173,8
FRA,France,2021-10-10,4057.0,19.718,6737.0,1132.0,50768695.0,67564251.0,62,0.7514135692853311,8
FRA,France,2021-10-11,1140.0,19.718,6729.0,1145.0,50797055.0,67564251.0,63,0.7518333178887753,9
FRA,France,2021-10-12,6111.0,19.718,6629.0,1111.0,50826711.0,67564251.0,64,0.752272248233759,9
FRA,France,2021-10-13,1607.0,19.718,6601.0,1091.0,50865025.0,67564251.0,65,0.7528393232687505,9
FRA,France,2021-10-14,9656.0,19.718,6523.0,1075.0,50893921.0,67564251.0,66,0.7532670050615968,9
FRA,France,2021-10-15,6193.0,19.718,6470.0,1051.0,50936365.0,67564251.0,67,0.7538952070970194,9
FRA,France,2021-10-16,4971.0,19.718,6437.0,1049.0,50966721.0,67564251.0,68,0.7543444979505508,9
FRA,France,2021-10-17,3822.0,19.718,6448.0,1052.0,50970379.0,67564251.0,69,0.7543986390080755,9
FRA,France,2021-10-18,1150.0,19.718,6468.0,1049.0,50996451.0,67564251.0,70,0.7547845235492954,10
FRA,France,2021-10-19,6038.0,19.718,6483.0,1046.0,51022085.0,67564251.0,71,0.7551639253723097,10
FRA,France,2021-10-20,6086.0,19.718,6465.0,1026.0,51055443.0,67564251.0,72,0.7556576480067839,10
FRA,France,2021-10-21,6286.0,19.718,6453.0,1009.0,51079982.0,67564251.0,73,0.7560208430342845,10
FRA,France,2021-10-22,6458.0,19.718,6400.0,1010.0,51115870.0,67564251.0,74,0.7565520115067952,10
FRA,France,2021-10-23,6357.0,19.718,6348.0,1007.0,51141737.0,67564251.0,75,0.7569348618990833,10
FRA,France,2021-10-24,5033.0,19.718,6377.0,1018.0,51144476.0,67564251.0,76,0.7569754010889576,10
FRA,France,2021-10-25,1357.0,19.718,6405.0,1023.0,51169313.0,67564251.0,77,0.7573430067329541,11
FRA,France,2021-10-26,6769.0,19.718,6445.0,1049.0,51192127.0,67564251.0,78,0.757680670507248,11
FRA,France,2021-10-27,7080.0,19.718,6489.0,1038.0,51221056.0,67564251.0,79,0.7581088407240687,11
FRA,France,2021-10-28,6105.0,19.718,6541.0,1037.0,51243318.0,67564251.0,80,0.7584383344973364,11
FRA,France,2021-10-29,6494.0,19.718,6534.0,1034.0,51273560.0,67564251.0,81,0.7588859380680473,11
FRA,France,2021-10-30,7399.0,19.718,6524.0,1039.0,51293119.0,67564251.0,82,0.7591754254775946,11
FRA,France,2021-10-31,6349.0,19.718,6572.0,1046.0,51295414.0,67564251.0,83,0.7592093931449044,11
FRA,France,2021-11-01,1883.0,19.718,6639.0,1069.0,51297301.0,67564251.0,84,0.7592373221158035,12
FRA,France,2021-11-02,2106.0,19.718,6680.0,1091.0,51320120.0,67564251.0,85,0.7595750598937299,12
FRA,France,2021-11-03,10307.0,19.718,6764.0,1096.0,51347499.0,67564251.0,86,0.7599802889844809,12
FRA,France,2021-11-04,9397.0,19.718,6718.0,1099.0,51369412.0,67564251.0,87,0.7603046173042013,12
FRA,France,2021-11-05,9083.0,19.718,6735.0,1089.0,51399508.0,67564251.0,88,0.7607500599688436,12
FRA,France,2021-11-06,9664.0,19.718,6667.0,1099.0,51419709.0,67564251.0,89,0.7610490494448018,12
FRA,France,2021-11-07,8559.0,19.718,6709.0,1101.0,51421810.0,67564251.0,90,0.7610801457711712,12
FRA,France,2021-11-08,2241.0,19.718,6709.0,1101.0,51440334.0,67564251.0,91,0.7613543144287946,13
FRA,France,2021-11-09,12565.0,19.718,6709.0,1101.0,51461164.0,67564251.0,92,0.7616626135617192,13
FRA,France,2021-11-10,11945.0,19.718,6709.0,1101.0,51490417.0,67564251.0,93,0.7620955792139248,13
FRA,France,2021-11-11,12643.0,19.718,6709.0,1101.0,51493529.0,67564251.0,94,0.7621416390747823,13
FRA,France,2021-11-12,3887.0,19.718,6709.0,1101.0,51520809.0,67564251.0,95,0.7625454028936101,13
FRA,France,2021-11-13,14676.0,19.718,6709.0,1101.0,51540180.0,67564251.0,96,0.7628321077665762,13
FRA,France,2021-11-14,12506.0,19.718,6709.0,1101.0,51542277.0,67564251.0,97,0.7628631448900396,13
FRA,France,2021-11-15,3307.0,19.718,6709.0,1101.0,51561100.0,67564251.0,98,0.7631417389648855,14
FRA,France,2021-11-16,19884.0,19.718,6709.0,1101.0,51582540.0,67564251.0,99,0.763459066540973,14
FRA,France,2021-11-17,20365.0,19.718,6709.0,1101.0,51582540.0,67564251.0,100,0.763459066540973,14
IRL,Ireland,2021-08-09,1411.0,13.928,217.0,34.0,3471684.0,4982904.0,0,0.6967190216789246,0
IRL,Ireland,2021-08-10,1509.0,13.928,206.0,33.0,3479218.0,4982904.0,1,0.6982309914058148,0
IRL,Ireland,2021-08-11,1819.0,13.928,206.0,36.0,3486703.0,4982904.0,2,0.6997331275095807,0
IRL,Ireland,2021-08-12,1733.0,13.928,219.0,37.0,3498348.0,4982904.0,3,0.7020701181479715,0
IRL,Ireland,2021-08-13,1978.0,13.928,221.0,43.0,3516656.0,4982904.0,4,0.7057442808450655,0
IRL,Ireland,2021-08-14,2074.0,13.928,230.0,43.0,3533650.0,4982904.0,5,0.7091547418934822,0
IRL,Ireland,2021-08-15,1758.0,13.928,248.0,48.0,3544100.0,4982904.0,6,0.7112519125393546,0
IRL,Ireland,2021-08-16,1441.0,13.928,262.0,51.0,3557380.0,4982904.0,7,0.7139170250921952,1
IRL,Ireland,2021-08-17,1496.0,13.928,248.0,54.0,3573164.0,4982904.0,8,0.7170846558553005,1
IRL,Ireland,2021-08-18,1704.0,13.928,249.0,54.0,3584974.0,4982904.0,9,0.7194547597144155,1
IRL,Ireland,2021-08-19,1818.0,13.928,244.0,52.0,3600378.0,4982904.0,10,0.7225461297267618,1
IRL,Ireland,2021-08-20,2098.0,13.928,251.0,52.0,3612404.0,4982904.0,11,0.7249595818020977,1
IRL,Ireland,2021-08-21,2125.0,13.928,259.0,54.0,3620544.0,4982904.0,12,0.7265931673578299,1
IRL,Ireland,2021-08-22,1688.0,13.928,314.0,59.0,3631607.0,4982904.0,13,0.7288133586358477,1
IRL,Ireland,2021-08-23,1590.0,13.928,318.0,60.0,3641613.0,4982904.0,14,0.7308214246150437,2
IRL,Ireland,2021-08-24,1571.0,13.928,307.0,55.0,3651256.0,4982904.0,15,0.7327566415086464,2
IRL,Ireland,2021-08-25,2051.0,13.928,323.0,56.0,3660120.0,4982904.0,16,0.734535523863193,2
IRL,Ireland,2021-08-26,1866.0,13.928,332.0,61.0,3670195.0,4982904.0,17,0.7365574371892375,2
IRL,Ireland,2021-08-27,1875.0,13.928,326.0,59.0,3680215.0,4982904.0,18,0.7385683127750404,2
IRL,Ireland,2021-08-28,1997.0,13.928,324.0,61.0,3689017.0,4982904.0,19,0.7403347525860422,2
IRL,Ireland,2021-08-29,1706.0,13.928,347.0,60.0,3694104.0,4982904.0,20,0.7413556432152817,2
IRL,Ireland,2021-08-30,1292.0,13.928,382.0,61.0,3698241.0,4982904.0,21,0.7421858819676237,3
IRL,Ireland,2021-08-31,1382.0,13.928,355.0,54.0,3703304.0,4982904.0,22,0.7432019561283942,3
IRL,Ireland,2021-09-01,1789.0,13.928,360.0,56.0,3708504.0,4982904.0,23,0.7442455242966752,3
IRL,Ireland,2021-09-02,-1707.0,13.928,343.0,59.0,3713380.0,4982904.0,24,0.7452240701406249,3
IRL,Ireland,2021-09-03,1407.0,13.928,353.0,55.0,3718106.0,4982904.0,25,0.7461725130566432,3
IRL,Ireland,2021-09-04,1703.0,13.928,363.0,52.0,3723396.0,4982904.0,26,0.747234142981683,3
IRL,Ireland,2021-09-05,1180.0,13.928,362.0,59.0,3725567.0,4982904.0,27,0.7476698326919403,3
IRL,Ireland,2021-09-06,1136.0,13.928,384.0,59.0,3728693.0,4982904.0,28,0.7482971777100261,4
IRL,Ireland,2021-09-07,1465.0,13.928,367.0,59.0,3731430.0,4982904.0,29,0.7488464558016771,4
IRL,Ireland,2021-09-08,1537.0,13.928,335.0,56.0,3734635.0,4982904.0,30,0.7494896550284733,4
IRL,Ireland,2021-09-09,1271.0,13.928,331.0,54.0,3738090.0,4982904.0,31,0.7501830258018216,4
IRL,Ireland,2021-09-10,1619.0,13.928,328.0,59.0,3740683.0,4982904.0,32,0.7507034050826586,4
IRL,Ireland,2021-09-11,1466.0,13.928,310.0,58.0,3742703.0,4982904.0,33,0.7511087911787986,4
IRL,Ireland,2021-09-12,1346.0,13.928,315.0,59.0,3744320.0,4982904.0,34,0.7514333007418967,4
IRL,Ireland,2021-09-13,877.0,13.928,321.0,58.0,3745914.0,4982904.0,35,0.751753194522712,5
IRL,Ireland,2021-09-14,1176.0,13.928,309.0,60.0,3749288.0,4982904.0,36,0.7524303097149775,5
IRL,Ireland,2021-09-15,-1176.0,13.928,292.0,65.0,3751277.0,4982904.0,37,0.7528294745393449,5
IRL,Ireland,2021-09-16,3765.0,13.928,290.0,67.0,3753897.0,4982904.0,38,0.7533552723472096,5
IRL,Ireland,2021-09-17,1386.0,13.928,288.0,73.0,3756204.0,4982904.0,39,0.7538182553787912,5
IRL,Ireland,2021-09-18,1456.0,13.928,261.0,66.0,3758066.0,4982904.0,40,0.7541919330575102,5
IRL,Ireland,2021-09-19,1224.0,13.928,278.0,63.0,3759041.0,4982904.0,41,0.754387602089063,5
IRL,Ireland,2021-09-20,1150.0,13.928,297.0,65.0,3760566.0,4982904.0,42,0.7546936485230299,6
IRL,Ireland,2021-09-21,1420.0,13.928,286.0,63.0,3762541.0,4982904.0,43,0.7550900037407905,6
IRL,Ireland,2021-09-22,1429.0,13.928,272.0,63.0,3764303.0,4982904.0,44,0.7554436128008888,6
IRL,Ireland,2021-09-23,1354.0,13.928,286.0,59.0,3766275.0,4982904.0,45,0.7558393659600907,6
IRL,Ireland,2021-09-24,1163.0,13.928,297.0,61.0,3768723.0,4982904.0,46,0.7563306457439276,6
IRL,Ireland,2021-09-25,1335.0,13.928,282.0,65.0,3770257.0,4982904.0,47,0.7566384983535706,6
IRL,Ireland,2021-09-26,1459.0,13.928,296.0,65.0,3771466.0,4982904.0,48,0.7568811279526959,6
IRL,Ireland,2021-09-27,1044.0,13.928,310.0,66.0,3772988.0,4982904.0,49,0.7571865723281043,7
IRL,Ireland,2021-09-28,1497.0,13.928,300.0,63.0,3774683.0,4982904.0,50,0.7575267354137266,7
IRL,Ireland,2021-09-29,1447.0,13.928,300.0,60.0,3776025.0,4982904.0,51,0.7577960562756176,7
IRL,Ireland,2021-09-30,1267.0,13.928,297.0,59.0,3777892.0,4982904.0,52,0.7581707373852677,7
IRL,Ireland,2021-10-01,1057.0,13.928,308.0,59.0,3779633.0,4982904.0,53,0.7585201320354557,7
IRL,Ireland,2021-10-02,1586.0,13.928,298.0,56.0,3780842.0,4982904.0,54,0.758762761634581,7
IRL,Ireland,2021-10-03,1051.0,13.928,319.0,60.0,3781186.0,4982904.0,55,0.7588317976826364,7
IRL,Ireland,2021-10-04,893.0,13.928,333.0,64.0,3782229.0,4982904.0,56,0.7590411133748513,8
IRL,Ireland,2021-10-05,1124.0,13.928,349.0,65.0,3783220.0,4982904.0,57,0.7592399933853833,8
IRL,Ireland,2021-10-06,982.0,13.928,343.0,70.0,3784458.0,4982904.0,58,0.7594884428839087,8
IRL,Ireland,2021-10-07,1206.0,13.928,355.0,69.0,3785474.0,4982904.0,59,0.7596923400490959,8
IRL,Ireland,2021-10-08,2002.0,13.928,354.0,73.0,3786220.0,4982904.0,60,0.759842051944007,8
IRL,Ireland,2021-10-09,1940.0,13.928,353.0,74.0,3787747.0,4982904.0,61,0.7601484997503464,8
IRL,Ireland,2021-10-10,1384.0,13.928,382.0,74.0,3788079.0,4982904.0,62,0.7602151275641674,8
IRL,Ireland,2021-10-11,1357.0,13.928,400.0,75.0,3788641.0,4982904.0,63,0.7603279132008163,9
IRL,Ireland,2021-10-12,1456.0,13.928,402.0,73.0,3789633.0,4982904.0,64,0.7605269938975344,9
IRL,Ireland,2021-10-13,2051.0,13.928,408.0,69.0,3790341.0,4982904.0,65,0.7606690797173696,9
IRL,Ireland,2021-10-14,1626.0,13.928,415.0,70.0,3791291.0,4982904.0,66,0.7608597315942671,9
IRL,Ireland,2021-10-15,1907.0,13.928,413.0,73.0,3792675.0,4982904.0,67,0.7611374812759788,9
IRL,Ireland,2021-10-16,2180.0,13.928,406.0,71.0,3794382.0,4982904.0,68,0.7614800525958357,9
IRL,Ireland,2021-10-17,1380.0,13.928,459.0,74.0,3795048.0,4982904.0,69,0.7616137095958502,9
IRL,Ireland,2021-10-18,1576.0,13.928,484.0,73.0,3796376.0,4982904.0,70,0.7618802208511342,10
IRL,Ireland,2021-10-19,2397.0,13.928,472.0,74.0,3798604.0,4982904.0,71,0.7623273496740054,10
IRL,Ireland,2021-10-20,2147.0,13.928,464.0,86.0,3800336.0,4982904.0,72,0.7626749381485174,10
IRL,Ireland,2021-10-21,2026.0,13.928,448.0,88.0,3801802.0,4982904.0,73,0.7629691440974982,10
IRL,Ireland,2021-10-22,2465.0,13.928,457.0,90.0,3803799.0,4982904.0,74,0.7633699144113553,10
IRL,Ireland,2021-10-23,2427.0,13.928,450.0,93.0,3805740.0,4982904.0,75,0.7637594462987848,10
IRL,Ireland,2021-10-24,1725.0,13.928,471.0,97.0,3806942.0,4982904.0,76,0.7640006710946067,10
IRL,Ireland,2021-10-25,1845.0,13.928,497.0,99.0,3808169.0,4982904.0,77,0.7642469130450837,11
IRL,Ireland,2021-10-26,2180.0,13.928,513.0,97.0,3809712.0,4982904.0,78,0.7645565718304025,11
IRL,Ireland,2021-10-27,1624.0,13.928,503.0,101.0,3811822.0,4982904.0,79,0.7649800196833011,11
IRL,Ireland,2021-10-28,2598.0,13.928,487.0,99.0,3813909.0,4982904.0,80,0.765398851753917,11
IRL,Ireland,2021-10-29,2541.0,13.928,481.0,97.0,3815901.0,4982904.0,81,0.7657986186368431,11
IRL,Ireland,2021-10-30,2966.0,13.928,470.0,92.0,3817518.0,4982904.0,82,0.7661231281999412,11
IRL,Ireland,2021-10-31,1963.0,13.928,500.0,93.0,3817518.0,4982904.0,83,0.7661231281999412,11
IRL,Ireland,2021-11-01,2855.0,13.928,515.0,91.0,3817751.0,4982904.0,84,0.7661698880813277,12
IRL,Ireland,2021-11-02,3723.0,13.928,493.0,90.0,3818834.0,4982904.0,85,0.7663872312209908,12
IRL,Ireland,2021-11-03,3174.0,13.928,460.0,86.0,3821348.0,4982904.0,86,0.7668917562931175,12
IRL,Ireland,2021-11-04,3024.0,13.928,458.0,90.0,3822879.0,4982904.0,87,0.7671990068442017,12
IRL,Ireland,2021-11-05,3903.0,13.928,464.0,76.0,3824447.0,4982904.0,88,0.7675136827841756,12
IRL,Ireland,2021-11-06,3685.0,13.928,444.0,74.0,3826265.0,4982904.0,89,0.7678785302707016,12
IRL,Ireland,2021-11-07,3428.0,13.928,478.0,75.0,3826993.0,4982904.0,90,0.7680246298142609,12
IRL,Ireland,2021-11-08,3161.0,13.928,478.0,75.0,3827492.0,4982904.0,91,0.7681247722211787,13
IRL,Ireland,2021-11-09,5331.0,13.928,478.0,75.0,3828851.0,4982904.0,92,0.7683975047482352,13
IRL,Ireland,2021-11-10,2968.0,13.928,478.0,75.0,3830408.0,4982904.0,93,0.7687099731401609,13
IRL,Ireland,2021-11-11,3677.0,13.928,478.0,75.0,3831769.0,4982904.0,94,0.7689831070395897,13
IRL,Ireland,2021-11-12,5478.0,13.928,478.0,75.0,3832865.0,4982904.0,95,0.7692030590996736,13
IRL,Ireland,2021-11-13,4642.0,13.928,478.0,75.0,3834246.0,4982904.0,96,0.7694802067228267,13
IRL,Ireland,2021-11-14,3805.0,13.928,478.0,75.0,3835882.0,4982904.0,97,0.7698085293234628,13
IRL,Ireland,2021-11-15,0.0,13.928,478.0,75.0,3837094.0,4982904.0,98,0.7700517609811467,14
IRL,Ireland,2021-11-16,8965.0,13.928,478.0,75.0,3838322.0,4982904.0,99,0.77029820361781,14
IRL,Ireland,2021-11-17,3632.0,13.928,478.0,75.0,3838322.0,4982904.0,100,0.77029820361781,14
ISR,Israel,2021-08-09,5923.0,11.733,850.0,89.0,5828783.0,9291000.0,0,0.6273579808416747,0
ISR,Israel,2021-08-10,4164.0,11.733,887.0,85.0,5834300.0,9291000.0,1,0.6279517812937251,0
ISR,Israel,2021-08-11,7668.0,11.733,952.0,87.0,5839927.0,9291000.0,2,0.6285574211602626,0
ISR,Israel,2021-08-12,6525.0,11.733,994.0,91.0,5846909.0,9291000.0,3,0.6293089010870735,0
ISR,Israel,2021-08-13,4512.0,11.733,1009.0,98.0,5850662.0,9291000.0,4,0.6297128403831665,0
ISR,Israel,2021-08-14,5622.0,11.733,1054.0,109.0,5852894.0,9291000.0,5,0.6299530728662146,0
ISR,Israel,2021-08-15,4464.0,11.733,1179.0,120.0,5860053.0,9291000.0,6,0.6307236034872458,0
ISR,Israel,2021-08-16,8698.0,11.733,1158.0,122.0,5867020.0,9291000.0,7,0.6314734689484447,1
ISR,Israel,2021-08-17,8252.0,11.733,1220.0,129.0,5874577.0,9291000.0,8,0.6322868367237111,1
ISR,Israel,2021-08-18,5883.0,11.733,1221.0,144.0,5883190.0,9291000.0,9,0.633213862878054,1
ISR,Israel,2021-08-19,8413.0,11.733,1231.0,140.0,5893243.0,9291000.0,10,0.6342958777311377,1
ISR,Israel,2021-08-20,7606.0,11.733,1249.0,144.0,5897959.0,9291000.0,11,0.6348034657195135,1
ISR,Israel,2021-08-21,7277.0,11.733,1272.0,152.0,5901449.0,9291000.0,12,0.6351790980518781,1
ISR,Israel,2021-08-22,5035.0,11.733,1409.0,155.0,5911331.0,9291000.0,13,0.6362427079969863,1
ISR,Israel,2021-08-23,8586.0,11.733,1380.0,162.0,5922303.0,9291000.0,14,0.6374236357765579,2
ISR,Israel,2021-08-24,12113.0,11.733,1347.0,164.0,5934104.0,9291000.0,15,0.6386937896889463,2
ISR,Israel,2021-08-25,6602.0,11.733,1337.0,182.0,5943812.0,9291000.0,16,0.6397386718329566,2
ISR,Israel,2021-08-26,10446.0,11.733,1318.0,175.0,5953967.0,9291000.0,17,0.640831665052201,2
ISR,Israel,2021-08-27,6352.0,11.733,1324.0,179.0,5958276.0,9291000.0,18,0.6412954472069745,2
ISR,Israel,2021-08-28,11177.0,11.733,1316.0,182.0,5961975.0,9291000.0,19,0.6416935744268647,2
ISR,Israel,2021-08-29,5809.0,11.733,1449.0,186.0,5972364.0,9291000.0,20,0.6428117533096545,2
ISR,Israel,2021-08-30,9879.0,11.733,1418.0,199.0,5984743.0,9291000.0,21,0.6441441179636207,3
ISR,Israel,2021-08-31,4864.0,11.733,1355.0,205.0,5996891.0,9291000.0,22,0.6454516198471639,3
ISR,Israel,2021-09-01,16629.0,11.733,1330.0,207.0,6005977.0,9291000.0,23,0.6464295554838015,3
ISR,Israel,2021-09-02,13900.0,11.733,1291.0,199.0,6014819.0,9291000.0,24,0.6473812291464859,3
ISR,Israel,2021-09-03,8090.0,11.733,1257.0,189.0,6018540.0,9291000.0,25,0.6477817242492735,3
ISR,Israel,2021-09-04,7993.0,11.733,1273.0,202.0,6021218.0,9291000.0,26,0.6480699601765149,3
ISR,Israel,2021-09-05,4632.0,11.733,1346.0,206.0,6028300.0,9291000.0,27,0.648832203207405,3
ISR,Israel,2021-09-06,0.0,11.733,1262.0,211.0,6031112.0,9291000.0,28,0.6491348616941126,4
ISR,Israel,2021-09-07,0.0,11.733,1181.0,222.0,6032284.0,9291000.0,29,0.6492610052739209,4
ISR,Israel,2021-09-08,22291.0,11.733,1239.0,228.0,6033644.0,9291000.0,30,0.6494073834893983,4
ISR,Israel,2021-09-09,6045.0,11.733,1340.0,235.0,6040782.0,9291000.0,31,0.6501756538585728,4
ISR,Israel,2021-09-10,8354.0,11.733,1270.0,244.0,6044017.0,9291000.0,32,0.6505238402755354,4
ISR,Israel,2021-09-11,11396.0,11.733,1255.0,243.0,6046126.0,9291000.0,33,0.6507508341405661,4
ISR,Israel,2021-09-12,6571.0,11.733,1386.0,243.0,6052287.0,9291000.0,34,0.6514139489828866,4
ISR,Israel,2021-09-13,11800.0,11.733,1304.0,248.0,6057986.0,9291000.0,35,0.6520273382843612,5
ISR,Israel,2021-09-14,10730.0,11.733,1308.0,252.0,6062966.0,9291000.0,36,0.6525633408675062,5
ISR,Israel,2021-09-15,7429.0,11.733,1214.0,239.0,6064691.0,9291000.0,37,0.6527490044128726,5
ISR,Israel,2021-09-16,6191.0,11.733,1158.0,233.0,6065006.0,9291000.0,38,0.6527829081907222,5
ISR,Israel,2021-09-17,3040.0,11.733,1331.0,240.0,6068689.0,9291000.0,39,0.6531793133139597,5
ISR,Israel,2021-09-18,8954.0,11.733,1297.0,244.0,6070935.0,9291000.0,40,0.6534210526315789,5
ISR,Israel,2021-09-19,7732.0,11.733,1385.0,244.0,6076935.0,9291000.0,41,0.6540668388763319,5
ISR,Israel,2021-09-20,6935.0,11.733,1262.0,248.0,6080159.0,9291000.0,42,0.6544138413518459,6
ISR,Israel,2021-09-21,7198.0,11.733,1193.0,255.0,6081466.0,9291000.0,43,0.6545545151221612,6
ISR,Israel,2021-09-22,5371.0,11.733,1273.0,260.0,6085739.0,9291000.0,44,0.6550144225594662,6
ISR,Israel,2021-09-23,6718.0,11.733,1203.0,270.0,6090143.0,9291000.0,45,0.6554884296631148,6
ISR,Israel,2021-09-24,2249.0,11.733,1143.0,277.0,6093327.0,9291000.0,46,0.6558311268969971,6
ISR,Israel,2021-09-25,6345.0,11.733,1087.0,286.0,6095403.0,9291000.0,47,0.6560545689376817,6
ISR,Israel,2021-09-26,3261.0,11.733,1181.0,280.0,6101055.0,9291000.0,48,0.6566628995802389,6
ISR,Israel,2021-09-27,4024.0,11.733,1118.0,279.0,6105747.0,9291000.0,49,0.6571679044236358,7
ISR,Israel,2021-09-28,4165.0,11.733,1065.0,278.0,6107198.0,9291000.0,50,0.6573240770638252,7
ISR,Israel,2021-09-29,2875.0,11.733,1117.0,267.0,6116882.0,9291000.0,51,0.6583663760628565,7
ISR,Israel,2021-09-30,4948.0,11.733,1046.0,268.0,6127921.0,9291000.0,52,0.6595545151221612,7
ISR,Israel,2021-10-01,3352.0,11.733,1000.0,248.0,6133060.0,9291000.0,53,0.6601076310407922,7
ISR,Israel,2021-10-02,2407.0,11.733,967.0,259.0,6135930.0,9291000.0,54,0.6604165321278657,7
ISR,Israel,2021-10-03,2152.0,11.733,995.0,250.0,6147678.0,9291000.0,55,0.661680981595092,7
ISR,Israel,2021-10-04,3369.0,11.733,932.0,246.0,6158028.0,9291000.0,56,0.6627949628672909,8
ISR,Israel,2021-10-05,2845.0,11.733,853.0,240.0,6166499.0,9291000.0,57,0.6637067054138414,8
ISR,Israel,2021-10-06,2246.0,11.733,808.0,238.0,6174134.0,9291000.0,58,0.6645284684102896,8
ISR,Israel,2021-10-07,2379.0,11.733,774.0,225.0,6181075.0,9291000.0,59,0.665275535464428,8
ISR,Israel,2021-10-08,1809.0,11.733,741.0,229.0,6184172.0,9291000.0,60,0.6656088687977613,8
ISR,Israel,2021-10-09,1579.0,11.733,731.0,226.0,6185502.0,9291000.0,61,0.6657520180820149,8
ISR,Israel,2021-10-10,1355.0,11.733,759.0,223.0,6190189.0,9291000.0,62,0.6662564847702077,8
ISR,Israel,2021-10-11,2159.0,11.733,719.0,218.0,6194444.0,9291000.0,63,0.6667144548487783,9
ISR,Israel,2021-10-12,1868.0,11.733,683.0,218.0,6198432.0,9291000.0,64,0.6671436874394575,9
ISR,Israel,2021-10-13,1557.0,11.733,664.0,210.0,6201941.0,9291000.0,65,0.6675213647615973,9
ISR,Israel,2021-10-14,1613.0,11.733,631.0,202.0,6205823.0,9291000.0,66,0.6679391884619524,9
ISR,Israel,2021-10-15,1305.0,11.733,589.0,193.0,6207509.0,9291000.0,67,0.668120654396728,9
ISR,Israel,2021-10-16,1104.0,11.733,583.0,190.0,6208246.0,9291000.0,68,0.6681999784737919,9
ISR,Israel,2021-10-17,1000.0,11.733,608.0,184.0,6211380.0,9291000.0,69,0.6685372941556345,9
ISR,Israel,2021-10-18,1441.0,11.733,561.0,187.0,6213845.0,9291000.0,70,0.6688026046711871,10
ISR,Israel,2021-10-19,1243.0,11.733,529.0,181.0,6216222.0,9291000.0,71,0.6690584436551501,10
ISR,Israel,2021-10-20,901.0,11.733,516.0,180.0,6218677.0,9291000.0,72,0.6693226778602949,10
ISR,Israel,2021-10-21,1060.0,11.733,497.0,178.0,6221717.0,9291000.0,73,0.669649876224303,10
ISR,Israel,2021-10-22,932.0,11.733,474.0,176.0,6222987.0,9291000.0,74,0.6697865676461091,10
ISR,Israel,2021-10-23,501.0,11.733,460.0,171.0,6223537.0,9291000.0,75,0.6698457647185448,10
ISR,Israel,2021-10-24,684.0,11.733,463.0,168.0,6226073.0,9291000.0,76,0.6701187170379937,10
ISR,Israel,2021-10-25,961.0,11.733,429.0,160.0,6228704.0,9291000.0,77,0.6704018943063179,11
ISR,Israel,2021-10-26,857.0,11.733,390.0,155.0,6231097.0,9291000.0,78,0.6706594553869336,11
ISR,Israel,2021-10-27,599.0,11.733,374.0,157.0,6233430.0,9291000.0,79,0.6709105586051017,11
ISR,Israel,2021-10-28,675.0,11.733,352.0,152.0,6235932.0,9291000.0,80,0.6711798514691637,11
ISR,Israel,2021-10-29,571.0,11.733,339.0,153.0,6236803.0,9291000.0,81,0.6712735981056936,11
ISR,Israel,2021-10-30,384.0,11.733,329.0,144.0,6237149.0,9291000.0,82,0.6713108384458077,11
ISR,Israel,2021-10-31,332.0,11.733,349.0,150.0,6239457.0,9291000.0,83,0.6715592508879561,11
ISR,Israel,2021-11-01,760.0,11.733,327.0,141.0,6241184.0,9291000.0,84,0.6717451296954041,12
ISR,Israel,2021-11-02,3379.0,11.733,306.0,138.0,6243207.0,9291000.0,85,0.6719628672909267,12
ISR,Israel,2021-11-03,650.0,11.733,286.0,132.0,6244968.0,9291000.0,86,0.6721524055537617,12
ISR,Israel,2021-11-04,554.0,11.733,270.0,124.0,6247088.0,9291000.0,87,0.6723805833602411,12
ISR,Israel,2021-11-05,462.0,11.733,254.0,120.0,6247853.0,9291000.0,88,0.6724629211064471,12
ISR,Israel,2021-11-06,342.0,11.733,253.0,122.0,6248182.0,9291000.0,89,0.6724983317188677,12
ISR,Israel,2021-11-07,384.0,11.733,251.0,121.0,6249803.0,9291000.0,90,0.6726728016359919,12
ISR,Israel,2021-11-08,777.0,11.733,237.0,121.0,6251316.0,9291000.0,91,0.6728356474007103,13
ISR,Israel,2021-11-09,418.0,11.733,244.0,117.0,6252777.0,9291000.0,92,0.6729928963513078,13
ISR,Israel,2021-11-10,470.0,11.733,223.0,113.0,6254230.0,9291000.0,93,0.6731492842535788,13
ISR,Israel,2021-11-11,520.0,11.733,220.0,113.0,6255885.0,9291000.0,94,0.6733274136260897,13
ISR,Israel,2021-11-12,413.0,11.733,212.0,111.0,6256503.0,9291000.0,95,0.6733939296092993,13
ISR,Israel,2021-11-13,295.0,11.733,211.0,112.0,6256745.0,9291000.0,96,0.673419976321171,13
